salary_min,salary_max,salary_mean,rating_mean,rating_count,contract_contrat pro,contract_intérim,contract_temps plein,contract_indépendant,contract_cdd,contract_temps partiel,contract_cdi,contract_stage,contract_commission,contract_apprentissage,mode_an,mode_heure,mode_jour,mode_mois,mode_semaine,query_data+scientist,query_business+intelligence,query_data+analyst,query_developpeur
96000.0,168000.0,132000.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
45000.0,45000.0,45000.0,3.0,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
37000.0,45000.0,41000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
34800.0,40800.0,37800.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
40000.0,50000.0,45000.0,0.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
42000.0,45000.0,43500.0,3.9,7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
38000.0,42000.0,40000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
35000.0,48000.0,41500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
45000.0,45000.0,45000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
120000.0,120000.0,120000.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
108000.0,108000.0,108000.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
